ORCID,author_position,corresponding_author,pub_date,DOI,already_oa,oa_status,issn,source,publisher,policy_uri,submitted_oa_policy,accepted_oa_policy,published_oa_policy
https://orcid.org/0000-0003-1476-2965,first,https://orcid.org/0000-0003-1476-2965,2024-11-26,https://doi.org/10.1177/03063070241304481,yes,hybrid,0306-3070,Journal of General Management,SAGE Publishing,https://v2.sherpa.ac.uk/id/publication/34986,None,None,None
https://orcid.org/0000-0003-1133-2513,middle,https://orcid.org/0000-0002-6786-1791,2024-12-03,https://doi.org/10.1007/s10508-024-03043-9,no,closed,0004-0002,Archives of Sexual Behavior,Springer Science+Business Media,https://v2.sherpa.ac.uk/id/publication/11814,None,None,None
https://orcid.org/0000-0002-3942-9045,middle,none,2024-12-03,https://doi.org/10.1111/psyp.14734,no,closed,0048-5772,Psychophysiology,Wiley,https://v2.sherpa.ac.uk/id/publication/6953,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0002-7256-1152,last,https://orcid.org/0000-0002-2115-5752,2024-12-02,https://doi.org/10.3390/tourhosp5040073,yes,gold,2673-5768,Tourism and Hospitality,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/38232,None,None,None
https://orcid.org/0000-0002-7352-4775,middle,https://orcid.org/0000-0002-7352-4775,2024-12-09,https://doi.org/10.1080/17408989.2024.2439966,yes,hybrid,1740-8989,Physical Education and Sport Pedagogy,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/5941,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
https://orcid.org/0000-0002-8451-8741,first,none,2024-12-09,https://doi.org/10.26522/ssj.v18i4.4853,yes,diamond,1911-4788,Studies in Social Justice,Brock University,None,None,None,None
https://orcid.org/0000-0002-9757-2771,middle,https://orcid.org/0000-0003-2856-3967,2024-12-10,https://doi.org/10.1111/dmcn.16186,no,closed,0012-1622,Developmental Medicine & Child Neurology,Wiley,https://v2.sherpa.ac.uk/id/publication/7644,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
,first,,2024-12-13,https://doi.org/10.3390/ijms252413366,yes,gold,1422-0067,International Journal of Molecular Sciences,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/17518,None,None,None
https://orcid.org/0000-0001-9249-018X,first,none,2024-12-01,https://doi.org/10.1016/j.appet.2024.107821,yes,hybrid,0195-6663,Appetite,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/11123,None,11157:fee_no:Must link to publisher version with DOI;11161:fee_no:Must link to published article with DOI Publisher source must be acknowledged with citation;,11159:fee_yes:Published source must be acknowledged with citation;11160:fee_yes:no conditions;
https://orcid.org/0000-0002-9116-3686,last,none,2024-09-01,https://doi.org/10.1080/17425964.2024.2435112,no,closed,1742-5964,Studying Teacher Education,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/6135,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
https://orcid.org/0000-0002-3503-9533,middle,none,2024-12-17,https://doi.org/10.1007/s12630-024-02883-2,yes,hybrid,0832-610X,Canadian Journal of Anesthesia/Journal canadien d anesthésie,Springer Science+Business Media,https://v2.sherpa.ac.uk/id/publication/14831,None,140:fee_no:Published source must be acknowledged with citation Must link to publisher version with DOI Post-prints are subject to Springer Nature re-use terms Set statement to accompany deposit (see policy);,None
,middle,https://orcid.org/0000-0002-3859-3257,2024-12-20,https://doi.org/10.1007/s12671-024-02484-6,no,closed,1868-8527,Mindfulness,Springer Science+Business Media,https://v2.sherpa.ac.uk/id/publication/17417,None,None,None
https://orcid.org/0000-0002-8262-5412,middle,none,2024-12-23,https://doi.org/10.1080/2159676x.2024.2442659,no,closed,2159-676X,Qualitative Research in Sport Exercise and Health,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/22359,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
https://orcid.org/0000-0003-4711-8199,first,none,2024-12-23,https://doi.org/10.1073/pnas.2416709121,no,closed,0027-8424,Proceedings of the National Academy of Sciences,National Academy of Sciences,https://v2.sherpa.ac.uk/id/publication/10338,None,None,None
https://orcid.org/0000-0002-8447-7628,first,https://orcid.org/0000-0002-8447-7628,2024-12-25,https://doi.org/10.3390/ijerph22010012,yes,gold,1660-4601,International Journal of Environmental Research and Public Health,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/46520,None,None,None
https://orcid.org/0000-0003-2909-8286,middle,none,2024-12-28,https://doi.org/10.1016/j.iccn.2024.103918,yes,hybrid,0964-3397,Intensive and Critical Care Nursing,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/16717,None,None,10952:fee_yes:Published source must be acknowledged with citation;10953:fee_yes:Published source must be acknowledged with citation;
https://orcid.org/0000-0003-3407-9872,last,none,2024-07-02,https://doi.org/10.1080/26907240.2024.2427472,no,closed,2690-7240,Canadian Journal of Art Therapy,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/42118,None,None,None
https://orcid.org/0000-0002-4560-8728,middle,none,2024-09-01,https://doi.org/10.1139/apnm-2023-0447,no,closed,1715-5312,Applied Physiology Nutrition and Metabolism,NRC Research Press,https://v2.sherpa.ac.uk/id/publication/10122,8195:fee_no:no conditions;,3875:fee_no:Publisher copyright and source must be acknowledged Author's archived version must not be amended once its accepted for publication Must link to publisher version;,None
https://orcid.org/0000-0001-6005-1967,first,https://orcid.org/0000-0001-6005-1967,2024-07-08,https://doi.org/10.1016/j.jecp.2024.105997,yes,hybrid,0022-0965,Journal of Experimental Child Psychology,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/11373,None,11157:fee_no:Must link to publisher version with DOI;11161:fee_no:Must link to published article with DOI Publisher source must be acknowledged with citation;,11159:fee_yes:Published source must be acknowledged with citation;11160:fee_yes:no conditions;
,first,https://orcid.org/0000-0002-9114-0476,2024-07-07,https://doi.org/10.1080/21568316.2024.2366402,no,closed,2156-8316,Tourism Planning & Development,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/18987,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
,first,none,2024-07-09,https://doi.org/10.5465/amproc.2024.301bp,no,closed,0065-0668,Academy of Management Proceedings,Academy of Management,None,None,None,None
,last,none,2024-07-09,https://doi.org/10.5465/amproc.2024.20058abstract,no,closed,0065-0668,Academy of Management Proceedings,Academy of Management,None,None,None,None
https://orcid.org/0000-0002-0431-2787,middle,https://orcid.org/0000-0002-6290-5417,2024-07-14,https://doi.org/10.1016/j.jpeds.2024.114191,yes,hybrid,0022-3476,The Journal of Pediatrics,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/3251,None,None,10952:fee_yes:Published source must be acknowledged with citation;10953:fee_yes:Published source must be acknowledged with citation;
https://orcid.org/0000-0001-6106-441X,first,none,2024-07-17,https://doi.org/10.1021/acs.analchem.4c02520,no,closed,0003-2700,Analytical Chemistry,American Chemical Society,https://v2.sherpa.ac.uk/id/publication/7775,None,None,710:fee_yes:no conditions;
https://orcid.org/0000-0002-7189-1619,middle,https://orcid.org/0000-0002-7189-1619,2024-08-25,https://doi.org/10.1007/s11156-024-01337-6,no,closed,0924-865X,Review of Quantitative Finance and Accounting,Springer Science+Business Media,https://v2.sherpa.ac.uk/id/publication/16468,None,None,None
https://orcid.org/0000-0002-8298-1986,middle,https://orcid.org/0000-0001-9739-7208,2024-08-28,https://doi.org/10.3390/su16177451,yes,gold,2071-1050,Sustainability,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/17525,None,None,None
https://orcid.org/0000-0002-4695-1202,first,https://orcid.org/0000-0002-4695-1202,2024-08-19,https://doi.org/10.26522/brocked.v33i3.1172,yes,diamond,1183-1189,Brock Education Journal,Brock University,https://v2.sherpa.ac.uk/id/publication/20655,None,None,None
,first,,2024-08-19,https://doi.org/10.26522/brocked.v33i3.1174,yes,diamond,1183-1189,Brock Education Journal,Brock University,https://v2.sherpa.ac.uk/id/publication/20655,None,None,None
https://orcid.org/0000-0003-1633-9757,last,none,2024-10-07,https://doi.org/10.1007/s43032-024-01725-2,no,closed,1933-7191,Reproductive Sciences,Springer Nature,https://v2.sherpa.ac.uk/id/publication/9449,None,11275:fee_no:Published source must be acknowledged with citation Must link to publisher version with DOI Post-prints are subject to Springer Nature re-use terms Set statement to accompany deposit (see policy);,None
https://orcid.org/0000-0002-7274-4645,last,none,2024-10-07,https://doi.org/10.1123/jsm.2024-0303,no,closed,0888-4773,Journal of Sport Management,Human Kinetics,https://v2.sherpa.ac.uk/id/publication/12254,None,3849:fee_no:Publisher copyright and source must be acknowledged Must link to publisher version with DOI Set statement to accompany deposit (see policy);,None
https://orcid.org/0000-0002-0119-8595,last,none,2024-10-08,https://doi.org/10.5206/eei.v34i1.17030,yes,hybrid,1918-5227,Exceptionality Education International,Western University,None,None,None,None
,first,https://orcid.org/0000-0002-9087-0493,2024-10-01,https://doi.org/10.1002/slct.202402861,yes,hybrid,2365-6549,ChemistrySelect,Wiley,https://v2.sherpa.ac.uk/id/publication/31618,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
,first,none,2024-10-17,https://doi.org/10.5465/amr.2024.0212,no,closed,0363-7425,Academy of Management Review,Academy of Management,error,error,error,error
,first,none,2024-11-25,https://doi.org/10.24095/hpcdp.44.11/12.01,no,closed,2368-738X,Health Promotion and Chronic Disease Prevention in Canada,Public Health Agency of Canada,None,None,None,None
,middle,https://orcid.org/0000-0002-6212-5437,2024-11-27,https://doi.org/10.1371/journal.pone.0310117,yes,gold,1932-6203,PLoS ONE,Public Library of Science,https://v2.sherpa.ac.uk/id/publication/17599,None,None,None
https://orcid.org/0000-0003-4907-1937,last,https://orcid.org/0000-0003-4907-1937,2024-12-07,https://doi.org/10.1057/s41260-024-00385-w,no,closed,1470-8272,Journal of Asset Management,Palgrave Macmillan,https://v2.sherpa.ac.uk/id/publication/8328,None,11364:fee_no:Published source must be acknowledged Must link to publisher version with DOI Post-prints are subject to Springer Nature re-use terms Set statement to accompany deposit;11366:fee_no:Deposit permitted upon publication of record Publisher source must be acknowledged with citation;,None
https://orcid.org/0000-0001-9583-4582,middle,,2024-12-21,https://doi.org/10.3390/children11121555,yes,gold,2227-9067,Children,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/25580,None,None,None
https://orcid.org/0000-0002-6614-2007,first,https://orcid.org/0000-0002-6614-2007,2024-12-23,https://doi.org/10.1080/1612197x.2024.2443652,no,closed,1557-251X,International Journal of Sport and Exercise Psychology,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/22254,None,None,None
https://orcid.org/0000-0002-8317-3497,middle,none,2024-08-01,https://doi.org/10.1080/00150517.2024.12459540,no,closed,0015-0517,The Fibonacci quarterly,The Fibonacci Association,https://v2.sherpa.ac.uk/id/publication/45629,None,None,None
,middle,none,2024-07-09,https://doi.org/10.5465/amproc.2024.12587symposium,no,closed,0065-0668,Academy of Management Proceedings,Academy of Management,None,None,None,None
https://orcid.org/0000-0002-2473-8646,last,none,2024-07-09,https://doi.org/10.5465/amproc.2024.14600abstract,no,closed,0065-0668,Academy of Management Proceedings,Academy of Management,None,None,None,None
https://orcid.org/0000-0001-9498-2380,first,none,2024-07-09,https://doi.org/10.5465/amproc.2024.12868abstract,no,closed,0065-0668,Academy of Management Proceedings,Academy of Management,None,None,None,None
https://orcid.org/0000-0002-0448-7106,first,none,2024-07-09,https://doi.org/10.5465/amproc.2024.13890abstract,no,closed,0065-0668,Academy of Management Proceedings,Academy of Management,None,None,None,None
,first,none,2024-07-09,https://doi.org/10.5465/amproc.2024.10408abstract,no,closed,0065-0668,Academy of Management Proceedings,Academy of Management,None,None,None,None
https://orcid.org/0000-0002-7274-4645,first,none,2024-07-09,https://doi.org/10.5465/amproc.2024.13372abstract,no,closed,0065-0668,Academy of Management Proceedings,Academy of Management,None,None,None,None
https://orcid.org/0000-0001-9498-2380,first,none,2024-07-09,https://doi.org/10.5465/amproc.2024.13854abstract,no,closed,0065-0668,Academy of Management Proceedings,Academy of Management,None,None,None,None
https://orcid.org/0009-0005-8048-3528,first,none,2024-07-10,https://doi.org/10.3389/frym.2024.1379190,yes,gold,2296-6846,Frontiers for Young Minds,Frontiers Media,https://v2.sherpa.ac.uk/id/publication/40956,None,None,None
https://orcid.org/0000-0001-9699-9098,first,https://orcid.org/0000-0001-9699-9098,2024-07-11,https://doi.org/10.1037/amp0001390,no,closed,0003-066X,American Psychologist,American Psychological Association,https://v2.sherpa.ac.uk/id/publication/3404,None,195:fee_no:After acceptance Publisher copyright and source must be acknowledged Must link to publisher version with DOI Set statement must accompany deposit;,None
https://orcid.org/0000-0002-1069-7580,first,none,2024-07-16,https://doi.org/10.1080/07060661.2024.2371893,no,closed,0706-0661,Canadian Journal of Plant Pathology,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/5027,None,None,None
https://orcid.org/0000-0003-1633-9757,last,none,2024-07-17,https://doi.org/10.1016/j.gene.2024.148773,no,closed,0378-1119,Gene,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/16823,None,None,10952:fee_yes:Published source must be acknowledged with citation;10953:fee_yes:Published source must be acknowledged with citation;
https://orcid.org/0000-0001-8754-6388,last,none,2024-07-01,https://doi.org/10.3138/tric-45.1.intro-fn,no,closed,1196-1198,Theatre Research in Canada,University of Toronto Press,https://v2.sherpa.ac.uk/id/publication/41885,None,354:fee_no:Must link to published article with DOI;8618:fee_no:Publisher copyright and source must be acknowledged;,None
,first,none,2024-07-01,https://doi.org/10.3138/tric-2023-0033,no,closed,1196-1198,Theatre Research in Canada,University of Toronto Press,https://v2.sherpa.ac.uk/id/publication/41885,None,354:fee_no:Must link to published article with DOI;8618:fee_no:Publisher copyright and source must be acknowledged;,None
https://orcid.org/0000-0002-4773-4840,first,none,2024-07-18,https://doi.org/10.1080/1068316x.2024.2378058,no,closed,1068-316X,Psychology Crime and Law,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/5979,None,None,None
https://orcid.org/0000-0001-5749-6201,middle,none,2024-07-22,https://doi.org/10.1080/15575330.2024.2379857,no,closed,1557-5330,Community Development,Routledge,https://v2.sherpa.ac.uk/id/publication/5086,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
https://orcid.org/0000-0002-2593-5828,first,https://orcid.org/0000-0002-2593-5828,2024-07-22,https://doi.org/10.3389/fpsyg.2024.1414499,yes,gold,1664-1078,Frontiers in Psychology,Frontiers Media,https://v2.sherpa.ac.uk/id/publication/22698,None,None,None
https://orcid.org/0000-0002-7256-1152,last,https://orcid.org/0000-0002-2115-5752,2024-07-23,https://doi.org/10.3390/ani14152137,yes,gold,2076-2615,Animals,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/18594,None,None,None
,first,none,2024-07-24,https://doi.org/10.1123/jsep.2024-0208,no,closed,0895-2779,Journal of Sport and Exercise Psychology,Human Kinetics,https://v2.sherpa.ac.uk/id/publication/12253,None,3849:fee_no:Publisher copyright and source must be acknowledged Must link to publisher version with DOI Set statement to accompany deposit (see policy);,None
https://orcid.org/0000-0003-4906-0090,last,,2024-07-24,https://doi.org/10.3390/app14156432,yes,gold,2076-3417,Applied Sciences,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/22262,None,None,None
https://orcid.org/0000-0002-0542-6911,first,https://orcid.org/0000-0002-0542-6911,2024-07-24,https://doi.org/10.3389/fpubh.2024.1406911,yes,gold,2296-2565,Frontiers in Public Health,Frontiers Media,https://v2.sherpa.ac.uk/id/publication/26087,None,None,None
,first,,2024-07-24,https://doi.org/10.1007/s00041-024-10101-2,no,closed,1069-5869,Journal of Fourier Analysis and Applications,Birkhäuser,https://v2.sherpa.ac.uk/id/publication/15634,None,None,None
,first,,2024-07-29,https://doi.org/10.33422/educationconf.v1i1.387,yes,hybrid,3030-0940,The Proceedings of the International Conference of Advanced Research in Education.,,None,None,None,None
,first,none,2024-07-30,https://doi.org/10.1007/s11051-024-06091-3,no,closed,1388-0764,Journal of Nanoparticle Research,Springer Science+Business Media,https://v2.sherpa.ac.uk/id/publication/15681,None,None,None
,middle,https://orcid.org/0000-0002-7614-3257,2024-07-30,https://doi.org/10.55016/ojs/ajer.v70i2.77474,no,closed,0002-4805,Alberta Journal of Educational Research,University of Alberta Press,None,None,None,None
,first,none,2024-07-31,https://doi.org/10.26522/jiste.v28i1.4779,yes,hybrid,1029-5968,Journal of the International Society for Teacher Education,,None,None,None,None
https://orcid.org/0000-0002-2474-2522,first,https://orcid.org/0000-0001-9949-1935,2024-08-02,https://doi.org/10.3390/beverages10030068,yes,gold,2306-5710,Beverages,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/35266,None,None,None
,first,,2024-08-05,https://doi.org/10.1007/s00267-024-02013-0,no,closed,0364-152X,Environmental Management,Springer Science+Business Media,https://v2.sherpa.ac.uk/id/publication/15704,None,None,None
https://orcid.org/0000-0003-4935-5833,first,https://orcid.org/0000-0003-4935-5833,2024-08-07,https://doi.org/10.1080/14927713.2024.2378801,no,closed,1492-7713,Leisure/Loisir,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/19183,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
,first,https://orcid.org/0000-0002-8427-3959,2024-08-07,https://doi.org/10.3390/app14166907,yes,gold,2076-3417,Applied Sciences,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/22262,None,None,None
https://orcid.org/0000-0003-3409-5979,middle,https://orcid.org/0000-0001-8732-3790,2024-08-07,https://doi.org/10.1177/10775595241271426,no,closed,1077-5595,Child Maltreatment,SAGE Publishing,https://v2.sherpa.ac.uk/id/publication/6451,None,None,None
https://orcid.org/0000-0001-5038-8355,last,https://orcid.org/0000-0001-7786-4454,2024-08-08,https://doi.org/10.3389/fevo.2024.1440028,no,closed,2296-701X,Frontiers in Ecology and Evolution,Frontiers Media,https://v2.sherpa.ac.uk/id/publication/31042,None,None,None
,first,,2024-08-08,https://doi.org/10.1007/s11077-024-09545-6,yes,hybrid,0032-2687,Policy Sciences,Springer Science+Business Media,https://v2.sherpa.ac.uk/id/publication/17441,None,None,None
https://orcid.org/0000-0001-9583-4582,middle,,2024-08-10,https://doi.org/10.1080/00221325.2024.2386016,yes,hybrid,0022-1325,The Journal of Genetic Psychology,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/14062,None,None,None
https://orcid.org/0000-0001-5074-5703,first,https://orcid.org/0000-0001-5074-5703,2024-08-13,https://doi.org/10.1111/1467-8578.12543,yes,hybrid,0952-3383,British Journal of Special Education,Wiley,https://v2.sherpa.ac.uk/id/publication/7621,11212:fee_no:May not be updated with Publisher's Version/PDF Must acknowledge acceptance for publication Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,11213:fee_no:Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None
https://orcid.org/0009-0009-2327-7890,first,https://orcid.org/0009-0009-2327-7890,2024-08-12,https://doi.org/10.1002/fer3.48,yes,hybrid,2835-9402,Future in Educational Research,Wiley,https://v2.sherpa.ac.uk/id/publication/45752,8051:fee_no:Publisher source must be acknowledged with citation Must link to published article with DOI;,None,None
https://orcid.org/0000-0001-9947-3358,first,none,2024-08-01,https://doi.org/10.1002/ab.22171,yes,hybrid,0096-140X,Aggressive Behavior,Wiley,https://v2.sherpa.ac.uk/id/publication/13815,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0002-7830-2960,first,https://orcid.org/0000-0002-7830-2960,2024-08-15,https://doi.org/10.1111/chso.12896,yes,hybrid,0951-0605,Children & Society,Wiley,https://v2.sherpa.ac.uk/id/publication/3742,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0002-4560-8728,first,none,2024-08-20,https://doi.org/10.2196/56921,yes,gold,2561-326X,JMIR Formative Research,,https://v2.sherpa.ac.uk/id/publication/37212,None,None,None
https://orcid.org/0000-0001-8304-5148,first,https://orcid.org/0000-0001-8304-5148,2024-08-26,https://doi.org/10.1007/s10479-024-06223-x,no,closed,0254-5330,Annals of Operations Research,Springer Science+Business Media,https://v2.sherpa.ac.uk/id/publication/15676,None,None,None
https://orcid.org/0000-0002-8359-2755,first,none,2024-08-29,https://doi.org/10.1123/ijatt.2023-0070,no,closed,2157-7277,International Journal of Athletic Therapy & Training,Human Kinetics,https://v2.sherpa.ac.uk/id/publication/12246,None,3849:fee_no:Publisher copyright and source must be acknowledged Must link to publisher version with DOI Set statement to accompany deposit (see policy);,None
https://orcid.org/0000-0002-4773-4840,first,none,2024-08-29,https://doi.org/10.1007/s12144-024-06523-2,no,closed,1046-1310,Current Psychology,Springer Science+Business Media,https://v2.sherpa.ac.uk/id/publication/15760,None,None,None
https://orcid.org/0000-0003-4911-9208,last,https://orcid.org/0000-0001-5773-9760,2024-08-29,https://doi.org/10.1142/s1005386724000324,no,closed,0219-1733,Algebra Colloquium,World Scientific,https://v2.sherpa.ac.uk/id/publication/3337,3964:fee_no:Set statement to accompany pre-print and authors post-print - see policy Must link to publisher version with DOI Published source must be acknowledged with citation;,3965:fee_no:Set statement to accompany pre-print and authors post-print - see policy Must link to publisher version with DOI Published source must be acknowledged with citation;8346:fee_no:Published source must be acknowledged with citation Must link to published article;8510:fee_no:Upon publication Published source must be acknowledged with citation Must link to published article;,None
,middle,none,2024-09-03,https://doi.org/10.5812/numonthly-147023,yes,gold,2251-7006,Nephro-Urology Monthly,,None,None,None,None
,middle,none,2024-09-03,https://doi.org/10.1080/1554480x.2024.2397531,no,closed,1554-480X,Pedagogies An International Journal,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/5927,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
https://orcid.org/0000-0002-2778-9035,middle,none,2024-09-04,https://doi.org/10.1080/1360144x.2024.2379531,no,closed,1360-144X,The International Journal for Academic Development,Taylor & Francis,https://v2.sherpa.ac.uk/id/publication/6741,None,52:fee_no:Published source must be acknowledged with citation Must link to publisher version Set statements to accompany deposits (see policy);,None
,first,none,2024-09-06,https://doi.org/10.1123/jsep.2024-0257,no,closed,0895-2779,Journal of Sport and Exercise Psychology,Human Kinetics,https://v2.sherpa.ac.uk/id/publication/12253,None,3849:fee_no:Publisher copyright and source must be acknowledged Must link to publisher version with DOI Set statement to accompany deposit (see policy);,None
https://orcid.org/0000-0001-7057-5860,middle,none,2024-09-06,https://doi.org/10.3390/soc14090174,yes,gold,2075-4698,Societies,Multidisciplinary Digital Publishing Institute,https://v2.sherpa.ac.uk/id/publication/19457,None,None,None
https://orcid.org/0000-0002-0817-3112,first,none,2024-09-01,https://doi.org/10.1111/ilrf.12332,no,closed,0378-5599,Revue internationale du Travail,Wiley,None,None,None,None
https://orcid.org/0000-0002-0817-3112,first,none,2024-09-01,https://doi.org/10.1111/ilr.12437,no,closed,0020-7780,International Labour Review,Wiley,None,None,None,None
,first,none,2024-09-09,https://doi.org/10.1002/jaba.2913,yes,hybrid,0021-8855,Journal of Applied Behavior Analysis,Wiley,https://v2.sherpa.ac.uk/id/publication/27339,11204:fee_no:Must acknowledge acceptance for publication May not be updated with Publisher's Version/PDF Publisher source must be acknowledged with citation Must link to publisher version with set statement (see policy);,None,None
https://orcid.org/0000-0003-3523-8126,middle,none,2024-08-01,https://doi.org/10.23919/jcc.2024.10670126,no,closed,1673-5447,China Communications,Institute of Electrical and Electronics Engineers,https://v2.sherpa.ac.uk/id/publication/37757,"762:fee_no:Must be replaced with accepted version When submitted, set statement to accompany deposit (see policy) When accepted for publication, must either replace the submitted work with a full citation OR the accepted version with a DOI When accepted for publication, must be removed if not on the permitted locations for accepted article IEEE must be informed as to the electronic address of the pre-print Publisher copyright and source must be acknowledged;","765:fee_no:When accepted for publication, set statement to accompany deposit (see policy) Must link to publisher version with DOI Publisher copyright and source must be acknowledged;8971:fee_no:Submissions should include the following text in the funding acknowledgement section of the manuscript and any cover note accompanying the submission: ""For the purpose of open access, the author(s) has applied a Creative Commons Attribution (CC BY) license to any Accepted Manuscript version arising.""';10554:fee_no:Publisher source must be acknowledged with citation;",None
https://orcid.org/0000-0002-4614-6027,first,none,2024-09-01,https://doi.org/10.17763/1943-5045-94.3.384,no,closed,0017-8055,Harvard Educational Review,Harvard University Press,None,None,None,None
,middle,none,2024-09-13,https://doi.org/10.1007/s13187-024-02504-y,no,closed,0885-8195,Journal of Cancer Education,Springer Science+Business Media,https://v2.sherpa.ac.uk/id/publication/14341,None,11275:fee_no:Published source must be acknowledged with citation Must link to publisher version with DOI Post-prints are subject to Springer Nature re-use terms Set statement to accompany deposit (see policy);,None
,middle,none,2024-09-14,https://doi.org/10.1038/s41598-024-71694-8,yes,gold,2045-2322,Scientific Reports,Nature Portfolio,https://v2.sherpa.ac.uk/id/publication/24229,None,None,None
https://orcid.org/0009-0006-7023-3856,first,none,2024-09-12,https://doi.org/10.1177/10806032241270530,no,closed,1080-6032,Wilderness and Environmental Medicine,Elsevier BV,https://v2.sherpa.ac.uk/id/publication/12546,None,None,None
https://orcid.org/0000-0001-7105-0185,middle,none,2024-09-16,https://doi.org/10.1249/01.mss.0001056432.40857.e0,no,closed,0195-9131,Medicine & Science in Sports & Exercise,Lippincott Williams & Wilkins,https://v2.sherpa.ac.uk/id/publication/8873,None,6750:fee_no:Set statement to accompany deposit;,None
https://orcid.org/0000-0003-0328-5198,last,none,2024-09-16,https://doi.org/10.1249/01.mss.0001060524.20312.1a,no,closed,0195-9131,Medicine & Science in Sports & Exercise,Lippincott Williams & Wilkins,https://v2.sherpa.ac.uk/id/publication/8873,None,6750:fee_no:Set statement to accompany deposit;,None
https://orcid.org/0000-0002-0717-2011,first,none,2024-09-01,https://doi.org/10.1097/01.tp.0001064248.82433.7d,no,closed,0041-1337,Transplantation,Wolters Kluwer,https://v2.sherpa.ac.uk/id/publication/8968,None,6750:fee_no:Set statement to accompany deposit;,None
,first,none,2024-09-01,https://doi.org/10.1097/01.tp.0001068620.61529.a1,no,closed,0041-1337,Transplantation,Wolters Kluwer,https://v2.sherpa.ac.uk/id/publication/8968,None,6750:fee_no:Set statement to accompany deposit;,None
,first,,2024-09-01,https://doi.org/10.1097/01.tp.0001068100.29449.50,no,closed,0041-1337,Transplantation,Wolters Kluwer,https://v2.sherpa.ac.uk/id/publication/8968,None,6750:fee_no:Set statement to accompany deposit;,None
,first,none,2024-09-01,https://doi.org/10.1097/01.tp.0001064932.16627.21,no,closed,0041-1337,Transplantation,Wolters Kluwer,https://v2.sherpa.ac.uk/id/publication/8968,None,6750:fee_no:Set statement to accompany deposit;,None
https://orcid.org/0000-0002-4214-8543,middle,none,2024-09-25,https://doi.org/10.1113/ep091970,yes,diamond,0958-0670,Experimental Physiology,Wiley,https://v2.sherpa.ac.uk/id/publication/6867,8051:fee_no:Publisher source must be acknowledged with citation Must link to published article with DOI;,None,None
